State,Data Acquisition Time,pH
Andhra Pradesh,01-05-2019 08:30,7.6
Andhra Pradesh,02-07-2019 08:30,7.3
Andhra Pradesh,03-11-2019 08:30,7.6
Andhra Pradesh,18-04-2019 08:30,7.8
Andhra Pradesh,05-06-2019 08:30,7.7
Andhra Pradesh,06-03-2019 08:30,7.6
Andhra Pradesh,07-09-2019 08:30,7.7
Andhra Pradesh,08-08-2019 08:30,7.4
Andhra Pradesh,22-11-2019 08:30,7.4
Andhra Pradesh,12-07-2019 08:30,2
Andhra Pradesh,01-11-2020 08:30,7.1
Andhra Pradesh,02-10-2020 08:30,7.3
Andhra Pradesh,03-11-2020 08:30,7.4
Andhra Pradesh,13-04-2020 08:30,8.7
Andhra Pradesh,05-06-2020 08:30,8.7
Andhra Pradesh,06-10-2020 08:30,8.4
Andhra Pradesh,07-04-2020 08:30,7.2
Andhra Pradesh,18-08-2020 08:30,7.5
Andhra Pradesh,17-09-2020 08:30,7.09
Andhra Pradesh,10-08-2020 08:30,7.54
Andhra Pradesh,11-04-2020 08:30,7.98
Andhra Pradesh,30-12-2020 08:30,7.4
Andhra Pradesh,20-05-2019 08:30,8.3
Andhra Pradesh,06-10-2019 08:30,8.4
Andhra Pradesh,08-09-2019 08:30,8.2
Andhra Pradesh,09-12-2019 08:30,7.8
Andhra Pradesh,14-10-2019 08:30,7.6
Andhra Pradesh,14-11-2019 08:30,7.8
Andhra Pradesh,12-04-2019 08:30,8
Andhra Pradesh,18-01-2020 08:30,7.9
Andhra Pradesh,02-11-2020 08:30,8.1
Andhra Pradesh,17-03-2020 08:30,8
Andhra Pradesh,13-04-2020 08:30,8
Andhra Pradesh,05-04-2020 08:30,7.6
Andhra Pradesh,06-11-2020 08:30,8
Andhra Pradesh,07-07-2020 08:30,7.4
Andhra Pradesh,19-08-2020 08:30,7.7
Andhra Pradesh,09-08-2020 08:30,7.4
Andhra Pradesh,10-07-2020 08:30,8.1
Andhra Pradesh,11-11-2020 08:30,7.8
Andhra Pradesh,12-10-2020 08:30,7.8
Andhra Pradesh,01-10-2018 08:30,7.21
Andhra Pradesh,02-07-2018 08:30,7.82
Andhra Pradesh,21-03-2018 08:30,7.27
Andhra Pradesh,04-04-2018 08:30,7.2
Andhra Pradesh,05-10-2018 08:30,7.22
Andhra Pradesh,06-06-2018 08:30,7.63
Andhra Pradesh,07-12-2018 08:30,7.89
Andhra Pradesh,08-02-2018 08:30,7.76
Andhra Pradesh,09-06-2018 08:30,7.78
Andhra Pradesh,10-05-2018 08:30,7.56
Andhra Pradesh,11-01-2018 08:30,7.35
Andhra Pradesh,12-04-2018 08:30,7.1
Andhra Pradesh,01-05-2019 08:30,7.8
Andhra Pradesh,02-08-2019 08:30,7.3
Andhra Pradesh,03-11-2019 08:30,7.6
Andhra Pradesh,17-04-2019 08:30,7.4
Andhra Pradesh,05-06-2019 08:30,7.3
Andhra Pradesh,06-04-2019 08:30,7.6
Andhra Pradesh,07-09-2019 08:30,7.9
Andhra Pradesh,08-09-2019 08:30,7.6
Andhra Pradesh,21-09-2019 08:30,7.1
Andhra Pradesh,24-10-2019 08:30,7.5
Andhra Pradesh,22-11-2019 08:30,7.7
Andhra Pradesh,12-07-2019 08:30,7.6
Andhra Pradesh,01-10-2020 08:30,7.5
Andhra Pradesh,02-11-2020 08:30,7.6
Andhra Pradesh,03-05-2020 08:30,7.5
Andhra Pradesh,13-04-2020 08:30,7.5
Andhra Pradesh,05-06-2020 08:30,7.6
Andhra Pradesh,06-10-2020 08:30,7.2
Andhra Pradesh,07-04-2020 08:30,7.3
Andhra Pradesh,19-08-2020 08:30,7.2
Andhra Pradesh,17-09-2020 08:30,7.75
Andhra Pradesh,10-09-2020 08:30,7.09
Andhra Pradesh,11-10-2020 08:30,7.35
Andhra Pradesh,30-12-2020 08:30,7.6
Andhra Pradesh,05-08-2018 08:30,7.32
Andhra Pradesh,06-11-2018 08:30,7.28
Andhra Pradesh,07-12-2018 08:30,6.82
Andhra Pradesh,08-08-2018 08:30,6.64
Andhra Pradesh,09-10-2018 08:30,7.07
Andhra Pradesh,10-10-2018 08:30,6.66
Andhra Pradesh,24-11-2018 08:30,6.88
Andhra Pradesh,15-12-2018 08:30,7.3
Andhra Pradesh,01-10-2019 08:30,6.7
Andhra Pradesh,14-02-2019 08:30,6.6
Andhra Pradesh,03-11-2019 08:30,6.8
Andhra Pradesh,17-04-2019 08:30,6.5
Andhra Pradesh,15-05-2019 08:30,6.7
Andhra Pradesh,14-06-2019 08:30,6.7
Andhra Pradesh,07-02-2019 08:30,7.5
Andhra Pradesh,14-08-2019 08:30,6.8
Andhra Pradesh,09-12-2019 08:30,6.6
Andhra Pradesh,19-10-2019 08:30,6.8
Andhra Pradesh,20-11-2019 08:30,6.9
Andhra Pradesh,19-12-2019 08:30,6.7
Andhra Pradesh,01-09-2020 08:30,7.3
Andhra Pradesh,18-02-2020 08:30,7.2
Andhra Pradesh,21-03-2020 08:30,7.4
Andhra Pradesh,13-04-2020 08:30,7.4
Andhra Pradesh,05-07-2020 08:30,7.1
Andhra Pradesh,17-06-2020 08:30,7.1
Andhra Pradesh,22-07-2020 08:30,7.2
Andhra Pradesh,14-08-2020 08:30,6.3
Andhra Pradesh,15-09-2020 08:30,6.56
Andhra Pradesh,10-08-2020 08:30,7.31
Andhra Pradesh,11-11-2020 08:30,7.09
Andhra Pradesh,12-10-2020 08:30,7.3
Andhra Pradesh,01-12-2018 08:30,8.3
Andhra Pradesh,02-05-2018 08:30,8.24
Andhra Pradesh,16-03-2018 08:30,8.43
Andhra Pradesh,04-10-2018 08:30,7.92
Andhra Pradesh,05-08-2018 08:30,7.75
Andhra Pradesh,07-11-2018 08:30,8
Andhra Pradesh,08-09-2018 08:30,7.9
Andhra Pradesh,09-07-2018 08:30,7.78
Andhra Pradesh,10-05-2018 08:30,7.53
Andhra Pradesh,11-09-2018 08:30,7.99
Andhra Pradesh,12-04-2018 08:30,8.2
Andhra Pradesh,01-08-2019 08:30,8.2
Andhra Pradesh,02-07-2019 08:30,8.4
Andhra Pradesh,03-06-2019 08:30,8.2
Andhra Pradesh,04-03-2019 08:30,8
Andhra Pradesh,05-09-2019 08:30,8.1
Andhra Pradesh,06-03-2019 08:30,8.2
Andhra Pradesh,07-04-2019 08:30,7.4
Andhra Pradesh,08-07-2019 08:30,8
Andhra Pradesh,09-07-2019 08:30,7.1
Andhra Pradesh,10-10-2019 08:30,8.1
Andhra Pradesh,01-04-2020 08:30,7.2
Andhra Pradesh,02-11-2020 08:30,7.7
Andhra Pradesh,14-03-2020 08:30,8
Andhra Pradesh,04-09-2020 08:30,8
Andhra Pradesh,05-06-2020 08:30,8.4
Andhra Pradesh,06-06-2020 08:30,8.1
Andhra Pradesh,07-06-2020 08:30,7.3
Andhra Pradesh,08-04-2020 08:30,8.1
Andhra Pradesh,09-04-2020 08:30,8.15
Andhra Pradesh,10-05-2020 08:30,8.39
Andhra Pradesh,11-03-2020 08:30,8.04
Andhra Pradesh,12-04-2020 08:30,8.1
Andhra Pradesh,01-12-2018 08:30,8.44
Andhra Pradesh,02-05-2018 08:30,8.21
Andhra Pradesh,16-03-2018 08:30,8.1
Andhra Pradesh,04-10-2018 08:30,7.8
Andhra Pradesh,05-08-2018 08:30,7.57
Andhra Pradesh,06-08-2018 08:30,8.12
Andhra Pradesh,07-11-2018 08:30,8.08
Andhra Pradesh,08-09-2018 08:30,7.85
Andhra Pradesh,09-07-2018 08:30,7.56
Andhra Pradesh,10-05-2018 08:30,7.84
Andhra Pradesh,11-09-2018 08:30,7.81
Andhra Pradesh,12-04-2018 08:30,8.1
Andhra Pradesh,01-08-2019 08:30,8.1
Andhra Pradesh,02-07-2019 08:30,8.1
Andhra Pradesh,03-06-2019 08:30,8.2
Andhra Pradesh,04-03-2019 08:30,8.1
Andhra Pradesh,05-09-2019 08:30,8
Andhra Pradesh,06-03-2019 08:30,8
Andhra Pradesh,07-04-2019 08:30,8
Andhra Pradesh,08-07-2019 08:30,8
Andhra Pradesh,09-07-2019 08:30,7.2
Andhra Pradesh,10-10-2019 08:30,7.9
Andhra Pradesh,11-07-2019 08:30,8
Andhra Pradesh,12-07-2019 08:30,7.9
Andhra Pradesh,01-04-2020 08:30,7.9
Andhra Pradesh,02-04-2020 08:30,7.8
Andhra Pradesh,03-05-2020 08:30,8
Andhra Pradesh,04-09-2020 08:30,8.1
Andhra Pradesh,05-06-2020 08:30,8.2
Andhra Pradesh,06-06-2020 08:30,8.1
Andhra Pradesh,07-06-2020 08:30,7.6
Andhra Pradesh,08-04-2020 08:30,8.2
Andhra Pradesh,09-04-2020 08:30,8.1
Andhra Pradesh,10-05-2020 08:30,8.36
Andhra Pradesh,11-03-2020 08:30,7.92
Andhra Pradesh,12-04-2020 08:30,8.2
Andhra Pradesh,19-01-2018 08:30,7.4
Andhra Pradesh,26-02-2018 08:30,7.24
Andhra Pradesh,03-07-2018 08:30,7.4
Andhra Pradesh,22-04-2018 08:30,7
Andhra Pradesh,16-05-2018 08:30,7.1
Andhra Pradesh,17-06-2018 08:30,7.6
Andhra Pradesh,16-07-2018 08:30,6.5
Andhra Pradesh,08-04-2018 08:30,7.08
Andhra Pradesh,22-09-2018 08:30,7.21
Andhra Pradesh,23-10-2018 08:30,7
Andhra Pradesh,20-11-2018 08:30,8.39
Andhra Pradesh,12-11-2018 08:30,7.3
Andhra Pradesh,24-01-2019 08:30,7.3
Andhra Pradesh,16-02-2019 08:30,7.3
Andhra Pradesh,13-03-2019 08:30,7.1
Andhra Pradesh,04-03-2019 08:30,7.1
Andhra Pradesh,20-05-2019 08:30,8.4
Andhra Pradesh,20-06-2019 08:30,7.5
Andhra Pradesh,18-07-2019 08:30,7.6
Andhra Pradesh,08-08-2019 08:30,7.6
Andhra Pradesh,09-12-2019 08:30,7.8
Andhra Pradesh,18-10-2019 08:30,7.5
Andhra Pradesh,14-11-2019 08:30,7.7
Andhra Pradesh,12-06-2019 08:30,8.2
Andhra Pradesh,17-01-2020 08:30,8.1
Andhra Pradesh,13-02-2020 08:30,7.6
Andhra Pradesh,03-11-2020 08:30,7.8
Andhra Pradesh,04-11-2020 08:30,7.8
Andhra Pradesh,14-05-2020 08:30,7.6
Andhra Pradesh,06-12-2020 08:30,8.1
Andhra Pradesh,14-07-2020 08:30,7.4
Andhra Pradesh,08-11-2020 08:30,7.6
Andhra Pradesh,14-09-2020 08:30,7.6
Andhra Pradesh,10-08-2020 08:30,7.5
Andhra Pradesh,11-10-2020 08:30,7.9
Andhra Pradesh,12-09-2020 08:30,7.6
Andhra Pradesh,01-10-2018 08:30,7.36
Andhra Pradesh,02-05-2018 08:30,8.21
Andhra Pradesh,03-04-2018 08:30,7.9
Andhra Pradesh,04-11-2018 08:30,7
Andhra Pradesh,05-01-2018 08:30,6.8
Andhra Pradesh,06-07-2018 08:30,6.66
Andhra Pradesh,07-11-2018 08:30,7.5
Andhra Pradesh,08-03-2018 08:30,7.02
Andhra Pradesh,09-11-2018 08:30,7.48
Andhra Pradesh,10-10-2018 08:30,7
Andhra Pradesh,11-12-2018 08:30,7.44
Andhra Pradesh,12-10-2018 08:30,7.3
Andhra Pradesh,01-04-2019 08:30,7.5
Andhra Pradesh,15-02-2019 08:30,7.4
Andhra Pradesh,15-03-2019 08:30,7.2
Andhra Pradesh,04-07-2019 08:30,7.6
Andhra Pradesh,05-07-2019 08:30,7.6
Andhra Pradesh,06-12-2019 08:30,7
Andhra Pradesh,07-10-2019 08:30,7.9
Andhra Pradesh,08-07-2019 08:30,7
Andhra Pradesh,09-10-2019 08:30,6.9
Andhra Pradesh,14-10-2019 08:30,6.6
Andhra Pradesh,11-04-2019 08:30,7.8
Andhra Pradesh,12-12-2019 08:30,8.3
Andhra Pradesh,01-07-2020 08:30,7.5
Andhra Pradesh,02-11-2020 08:30,7.6
Andhra Pradesh,03-05-2020 08:30,7.8
Andhra Pradesh,04-12-2020 08:30,8
Andhra Pradesh,05-05-2020 08:30,7.6
Andhra Pradesh,06-09-2020 08:30,7.5
Andhra Pradesh,07-07-2020 08:30,7.1
Andhra Pradesh,08-12-2020 08:30,7.3
Andhra Pradesh,09-08-2020 08:30,7.2
Andhra Pradesh,10-07-2020 08:30,7.6
Andhra Pradesh,11-09-2020 08:30,7.6
Andhra Pradesh,12-09-2020 08:30,7.1
Andhra Pradesh,19-01-2018 08:30,7.35
Andhra Pradesh,26-02-2018 08:30,7.14
Andhra Pradesh,03-07-2018 08:30,7.3
Andhra Pradesh,22-04-2018 08:30,7
Andhra Pradesh,16-05-2018 08:30,7.14
Andhra Pradesh,17-06-2018 08:30,7.41
Andhra Pradesh,16-07-2018 08:30,6.7
Andhra Pradesh,08-04-2018 08:30,6.96
Andhra Pradesh,22-09-2018 08:30,7.32
Andhra Pradesh,23-10-2018 08:30,7
Andhra Pradesh,20-11-2018 08:30,8.27
Andhra Pradesh,12-11-2018 08:30,7.3
Andhra Pradesh,24-01-2019 08:30,7.2
Andhra Pradesh,16-02-2019 08:30,7.1
Andhra Pradesh,13-03-2019 08:30,7.1
Andhra Pradesh,04-03-2019 08:30,7.1
Andhra Pradesh,20-05-2019 08:30,7.6
Andhra Pradesh,20-06-2019 08:30,7.6
Andhra Pradesh,18-07-2019 08:30,7.9
Andhra Pradesh,08-08-2019 08:30,7.4
Andhra Pradesh,09-12-2019 08:30,7.7
Andhra Pradesh,18-10-2019 08:30,7.6
Andhra Pradesh,14-11-2019 08:30,7.8
Andhra Pradesh,12-06-2019 08:30,8.3
Andhra Pradesh,17-01-2020 08:30,8.2
Andhra Pradesh,13-02-2020 08:30,7.9
Andhra Pradesh,03-11-2020 08:30,8.4
Andhra Pradesh,04-11-2020 08:30,7.7
Andhra Pradesh,14-05-2020 08:30,7.7
Andhra Pradesh,06-12-2020 08:30,8.1
Andhra Pradesh,14-07-2020 08:30,7.4
Andhra Pradesh,08-11-2020 08:30,7.6
Andhra Pradesh,14-09-2020 08:30,7.1
Andhra Pradesh,10-08-2020 08:30,7.9
Andhra Pradesh,11-10-2020 08:30,7.8
Andhra Pradesh,12-09-2020 08:30,7.4
Andhra Pradesh,01-10-2018 08:30,7.23
Andhra Pradesh,02-05-2018 08:30,8.22
Andhra Pradesh,03-04-2018 08:30,7.6
Andhra Pradesh,04-11-2018 08:30,7
Andhra Pradesh,05-01-2018 08:30,6.8
Andhra Pradesh,06-07-2018 08:30,6.58
Andhra Pradesh,07-11-2018 08:30,7.5
Andhra Pradesh,08-03-2018 08:30,7.11
Andhra Pradesh,09-11-2018 08:30,7.41
Andhra Pradesh,10-10-2018 08:30,8
Andhra Pradesh,11-12-2018 08:30,8.33
Andhra Pradesh,12-10-2018 08:30,7.2
Andhra Pradesh,01-04-2019 08:30,7.4
Andhra Pradesh,15-02-2019 08:30,7.3
Andhra Pradesh,15-03-2019 08:30,7.3
Andhra Pradesh,04-07-2019 08:30,7.7
Andhra Pradesh,05-07-2019 08:30,7.8
Andhra Pradesh,06-12-2019 08:30,7.2
Andhra Pradesh,07-10-2019 08:30,7.2
Andhra Pradesh,08-07-2019 08:30,7
Andhra Pradesh,09-10-2019 08:30,6.8
Andhra Pradesh,14-10-2019 08:30,6.5
Andhra Pradesh,11-04-2019 08:30,8
Andhra Pradesh,12-12-2019 08:30,8.4
Andhra Pradesh,01-07-2020 08:30,8.2
Andhra Pradesh,02-11-2020 08:30,7.9
Andhra Pradesh,03-05-2020 08:30,7.8
Andhra Pradesh,04-12-2020 08:30,7.4
Andhra Pradesh,05-05-2020 08:30,7.7
Andhra Pradesh,06-09-2020 08:30,8.1
Andhra Pradesh,07-07-2020 08:30,6.9
Andhra Pradesh,08-12-2020 08:30,7.2
Andhra Pradesh,09-08-2020 08:30,7.1
Andhra Pradesh,10-07-2020 08:30,7.6
Andhra Pradesh,11-09-2020 08:30,7.7
Andhra Pradesh,12-09-2020 08:30,6.8
Andhra Pradesh,01-10-2018 08:30,7.46
Andhra Pradesh,02-05-2018 08:30,8.34
Andhra Pradesh,03-04-2018 08:30,7.8
Andhra Pradesh,04-11-2018 08:30,8
Andhra Pradesh,05-01-2018 08:30,6.7
Andhra Pradesh,06-07-2018 08:30,7.04
Andhra Pradesh,07-11-2018 08:30,7.8
Andhra Pradesh,08-03-2018 08:30,7.2
Andhra Pradesh,09-11-2018 08:30,7.5
Andhra Pradesh,10-10-2018 08:30,8
Andhra Pradesh,11-12-2018 08:30,8.24
Andhra Pradesh,12-10-2018 08:30,7.5
Andhra Pradesh,01-04-2019 08:30,7.5
Andhra Pradesh,15-02-2019 08:30,7.3
Andhra Pradesh,15-03-2019 08:30,7.4
Andhra Pradesh,04-07-2019 08:30,7.8
Andhra Pradesh,05-07-2019 08:30,8
Andhra Pradesh,06-12-2019 08:30,7.2
Andhra Pradesh,07-10-2019 08:30,7.3
Andhra Pradesh,08-07-2019 08:30,7
Andhra Pradesh,09-10-2019 08:30,6.8
Andhra Pradesh,14-10-2019 08:30,6.4
Andhra Pradesh,11-04-2019 08:30,8
Andhra Pradesh,12-12-2019 08:30,8.6
Andhra Pradesh,01-07-2020 08:30,8.2
Andhra Pradesh,02-11-2020 08:30,7.3
Andhra Pradesh,03-05-2020 08:30,7.4
Andhra Pradesh,04-12-2020 08:30,7.5
Andhra Pradesh,05-05-2020 08:30,7.7
Andhra Pradesh,06-09-2020 08:30,7.7
Andhra Pradesh,07-07-2020 08:30,7.4
Andhra Pradesh,08-12-2020 08:30,7.4
Andhra Pradesh,09-08-2020 08:30,7.2
Andhra Pradesh,10-07-2020 08:30,7.7
Andhra Pradesh,11-09-2020 08:30,7.6
Andhra Pradesh,12-09-2020 08:30,7
Andhra Pradesh,17-01-2020 08:30,7.9
Andhra Pradesh,14-02-2020 08:30,7.3
Andhra Pradesh,03-10-2020 08:30,7.4
Andhra Pradesh,04-10-2020 08:30,7.2
Andhra Pradesh,14-05-2020 08:30,7
Andhra Pradesh,06-12-2020 08:30,7.4
Andhra Pradesh,14-07-2020 08:30,6.8
Andhra Pradesh,08-11-2020 08:30,7
Andhra Pradesh,15-09-2020 08:30,6.9
Andhra Pradesh,10-07-2020 08:30,7.1
Andhra Pradesh,11-09-2020 08:30,7.2
Andhra Pradesh,21-12-2020 08:30,7.5
Andhra Pradesh,27-05-2019 08:30,7.4
Andhra Pradesh,13-06-2019 08:30,7
Andhra Pradesh,18-07-2019 08:30,7.3
Andhra Pradesh,25-08-2019 08:30,7.3
Andhra Pradesh,18-09-2019 08:30,6.7
Andhra Pradesh,18-10-2019 08:30,7.3
Andhra Pradesh,14-11-2019 08:30,7.8
Andhra Pradesh,12-06-2019 08:30,8.2
Andhra Pradesh,17-01-2020 08:30,8
Andhra Pradesh,14-02-2020 08:30,7.3
Andhra Pradesh,03-10-2020 08:30,7.4
Andhra Pradesh,04-10-2020 08:30,7.2
Andhra Pradesh,14-05-2020 08:30,7.1
Andhra Pradesh,06-12-2020 08:30,7.5
Andhra Pradesh,14-07-2020 08:30,6.7
Andhra Pradesh,08-11-2020 08:30,6.9
Andhra Pradesh,15-09-2020 08:30,7
Andhra Pradesh,10-07-2020 08:30,7.4
Andhra Pradesh,11-09-2020 08:30,7.2
Andhra Pradesh,21-12-2020 08:30,6.6
Andhra Pradesh,27-05-2019 08:30,7.4
Andhra Pradesh,13-06-2019 08:30,7.4
Andhra Pradesh,18-07-2019 08:30,7.7
Andhra Pradesh,18-08-2019 08:30,7.4
Andhra Pradesh,18-09-2019 08:30,6.6
Andhra Pradesh,18-10-2019 08:30,7.5
Andhra Pradesh,14-11-2019 08:30,7.7
Andhra Pradesh,12-06-2019 08:30,8.1
Andhra Pradesh,17-01-2020 08:30,8.2
Andhra Pradesh,14-02-2020 08:30,6.7
Andhra Pradesh,03-10-2020 08:30,7.1
Andhra Pradesh,04-10-2020 08:30,7.8
Andhra Pradesh,14-05-2020 08:30,6.8
Andhra Pradesh,06-12-2020 08:30,7.3
Andhra Pradesh,15-07-2020 08:30,7
Andhra Pradesh,08-11-2020 08:30,7.1
Andhra Pradesh,15-09-2020 08:30,6.8
Andhra Pradesh,10-07-2020 08:30,7.8
Andhra Pradesh,11-10-2020 08:30,7.7
Andhra Pradesh,21-12-2020 08:30,6.8
Andhra Pradesh,17-01-2020 08:30,7.7
Andhra Pradesh,24-02-2020 08:30,7.1
Andhra Pradesh,03-05-2020 08:30,7.4
Andhra Pradesh,14-04-2020 08:30,7.2
Andhra Pradesh,05-10-2020 08:30,7.3
Andhra Pradesh,22-06-2020 08:30,6.8
Andhra Pradesh,07-08-2020 08:30,7.2
Andhra Pradesh,17-08-2020 08:30,7.3
Andhra Pradesh,09-09-2020 08:30,7.5
Andhra Pradesh,15-10-2020 08:30,7.2
Andhra Pradesh,11-05-2020 08:30,7.5
Andhra Pradesh,12-08-2020 08:30,7.3
Andhra Pradesh,28-04-2018 08:30,7
Andhra Pradesh,19-10-2018 08:30,7.23
Andhra Pradesh,04-03-2019 08:30,7.6
Andhra Pradesh,10-04-2019 08:30,7.1
Andhra Pradesh,03-11-2020 08:30,7.1
Andhra Pradesh,04-11-2020 08:30,7.1
Andhra Pradesh,10-07-2020 08:30,7.6
Andhra Pradesh,28-04-2018 08:30,8
Andhra Pradesh,16-10-2018 08:30,7.75
Andhra Pradesh,04-03-2019 08:30,8.7
Andhra Pradesh,10-04-2019 08:30,7.6
Andhra Pradesh,03-11-2020 08:30,8
Andhra Pradesh,04-11-2020 08:30,8
Andhra Pradesh,10-07-2020 08:30,7.4
Andhra Pradesh,01-10-2018 08:30,7.52
Andhra Pradesh,02-07-2018 08:30,7.8
Andhra Pradesh,21-03-2018 08:30,8.01
Andhra Pradesh,04-04-2018 08:30,7.84
Andhra Pradesh,05-10-2018 08:30,7.44
Andhra Pradesh,06-06-2018 08:30,7.61
Andhra Pradesh,07-11-2018 08:30,7.57
Andhra Pradesh,08-02-2018 08:30,7.92
Andhra Pradesh,09-07-2018 08:30,7.4
Andhra Pradesh,10-06-2018 08:30,7.4
Andhra Pradesh,11-01-2018 08:30,7.38
Andhra Pradesh,12-06-2018 08:30,8
Andhra Pradesh,01-05-2019 08:30,7.2
Andhra Pradesh,02-08-2019 08:30,7.6
Andhra Pradesh,03-11-2019 08:30,7.8
Andhra Pradesh,18-04-2019 08:30,7.5
Andhra Pradesh,05-06-2019 08:30,7.5
Andhra Pradesh,06-04-2019 08:30,7.3
Andhra Pradesh,07-09-2019 08:30,7.3
Andhra Pradesh,08-09-2019 08:30,7.3
Andhra Pradesh,22-09-2019 08:30,6.9
Andhra Pradesh,21-11-2019 08:30,7.4
Andhra Pradesh,12-06-2019 08:30,7.3
Andhra Pradesh,01-11-2020 08:30,7.1
Andhra Pradesh,02-11-2020 08:30,7.2
Andhra Pradesh,03-10-2020 08:30,7.4
Andhra Pradesh,13-04-2020 08:30,7.3
Andhra Pradesh,05-06-2020 08:30,7.4
Andhra Pradesh,06-10-2020 08:30,6.9
Andhra Pradesh,07-03-2020 08:30,7.1
Andhra Pradesh,19-08-2020 08:30,7.1
Andhra Pradesh,09-01-2020 08:30,7.32
Andhra Pradesh,10-08-2020 08:30,7.17
Andhra Pradesh,11-10-2020 08:30,7.5
Andhra Pradesh,19-12-2020 08:30,7.1
Andhra Pradesh,01-10-2018 08:30,8.28
Andhra Pradesh,02-07-2018 08:30,8.29
Andhra Pradesh,22-03-2018 08:30,7.97
Andhra Pradesh,04-03-2018 08:30,7.57
Andhra Pradesh,05-09-2018 08:30,7.64
Andhra Pradesh,06-06-2018 08:30,8.44
Andhra Pradesh,07-11-2018 08:30,8.76
Andhra Pradesh,08-03-2018 08:30,8.24
Andhra Pradesh,09-05-2018 08:30,9.2
Andhra Pradesh,10-04-2018 08:30,8.26
Andhra Pradesh,11-01-2018 08:30,7.76
Andhra Pradesh,12-06-2018 08:30,7.5
Andhra Pradesh,01-05-2019 08:30,7.2
Andhra Pradesh,02-07-2019 08:30,8.3
Andhra Pradesh,03-11-2019 08:30,8.2
Andhra Pradesh,18-04-2019 08:30,8.1
Andhra Pradesh,05-06-2019 08:30,8
Andhra Pradesh,06-04-2019 08:30,8
Andhra Pradesh,07-09-2019 08:30,8.2
Andhra Pradesh,08-07-2019 08:30,7.7
Andhra Pradesh,20-09-2019 08:30,7.5
Andhra Pradesh,21-10-2019 08:30,7.6
Andhra Pradesh,22-11-2019 08:30,7.9
Andhra Pradesh,12-06-2019 08:30,8.1
Andhra Pradesh,01-10-2020 08:30,8.2
Andhra Pradesh,02-06-2020 08:30,8
Andhra Pradesh,03-10-2020 08:30,7.6
Andhra Pradesh,14-04-2020 08:30,7.7
Andhra Pradesh,05-05-2020 08:30,7.5
Andhra Pradesh,06-09-2020 08:30,7.2
Andhra Pradesh,07-03-2020 08:30,7.5
Andhra Pradesh,08-08-2020 08:30,7.6
Andhra Pradesh,17-09-2020 08:30,7.68
Andhra Pradesh,10-09-2020 08:30,7.67
Andhra Pradesh,11-04-2020 08:30,8.18
Andhra Pradesh,29-12-2020 08:30,7.6
Andhra Pradesh,08-07-2018 08:30,7.32
Andhra Pradesh,09-06-2018 08:30,7.34
Andhra Pradesh,10-10-2018 08:30,7.14
Andhra Pradesh,11-08-2018 08:30,7.12
Andhra Pradesh,12-12-2018 08:30,7.3
Andhra Pradesh,01-10-2019 08:30,7.2
Andhra Pradesh,02-09-2019 08:30,7.2
Andhra Pradesh,03-06-2019 08:30,7.6
Andhra Pradesh,07-06-2020 08:30,7.3
Andhra Pradesh,08-07-2020 08:30,6.9
Andhra Pradesh,09-04-2020 08:30,7.22
Andhra Pradesh,11-05-2020 08:30,7.02
Andhra Pradesh,12-09-2020 08:30,7.2
Andhra Pradesh,01-10-2018 08:30,7.38
Andhra Pradesh,02-07-2018 08:30,7.82
Andhra Pradesh,21-03-2018 08:30,7.5
Andhra Pradesh,04-04-2018 08:30,7.3
Andhra Pradesh,05-10-2018 08:30,7.42
Andhra Pradesh,06-06-2018 08:30,7.69
Andhra Pradesh,07-11-2018 08:30,7.5
Andhra Pradesh,08-03-2018 08:30,7.74
Andhra Pradesh,09-06-2018 08:30,8.05
Andhra Pradesh,10-05-2018 08:30,7.33
Andhra Pradesh,11-01-2018 08:30,7.54
Andhra Pradesh,12-04-2018 08:30,7.5
Andhra Pradesh,01-05-2019 08:30,7.5
Andhra Pradesh,02-08-2019 08:30,7
Andhra Pradesh,03-11-2019 08:30,7.4
Andhra Pradesh,18-04-2019 08:30,7.2
Andhra Pradesh,05-06-2019 08:30,7.6
Andhra Pradesh,06-04-2019 08:30,7.5
Andhra Pradesh,07-09-2019 08:30,7.8
Andhra Pradesh,08-09-2019 08:30,7.4
Andhra Pradesh,22-09-2019 08:30,7.2
Andhra Pradesh,21-10-2019 08:30,7.1
Andhra Pradesh,21-11-2019 08:30,7.1
Andhra Pradesh,12-06-2019 08:30,7.4
Andhra Pradesh,07-07-2020 08:30,7.3
Andhra Pradesh,19-08-2020 08:30,7
Andhra Pradesh,09-01-2020 08:30,7.93
Andhra Pradesh,10-08-2020 08:30,7.18
Andhra Pradesh,11-10-2020 08:30,7.58
Andhra Pradesh,12-08-2020 08:30,7.6
Andhra Pradesh,15-11-2019 08:30,7.8
Andhra Pradesh,12-09-2019 08:30,6.7
Andhra Pradesh,01-09-2020 08:30,7.2
Andhra Pradesh,02-08-2020 08:30,7
Andhra Pradesh,16-03-2020 08:30,7.1
Andhra Pradesh,13-04-2020 08:30,7.2
Andhra Pradesh,07-08-2020 08:30,7.1
Andhra Pradesh,08-07-2020 08:30,6.6
Andhra Pradesh,09-07-2020 08:30,7.78
Andhra Pradesh,11-11-2020 08:30,7.03
Andhra Pradesh,12-09-2020 08:30,7.3
Andhra Pradesh,01-03-2018 08:30,8.31
Andhra Pradesh,02-01-2018 08:30,8.38
